Wavenumber, 11301_2-16.SPA, 113121_2-22.SPA, 113151_2-22.SPA, 113181_2-22.SPA, 113241_2-22.SPA, 113301_2-22.SPA, 11331_2-16.SPA, 113361_2-22.SPA, 11361_2-16.SPA, 11391_2-22.SPA
1762.03, 95.7807, 98.049, 98.4463, 98.3288, 98.7249, 98.549, 96.5205, 98.5466, 97.7435, 98.6834
1761.97, 95.8129, 98.0437, 98.4365, 98.3325, 98.7285, 98.5346, 96.5521, 98.5513, 97.7596, 98.6994
1761.91, 95.8467, 98.0372, 98.4293, 98.3363, 98.7313, 98.5226, 96.5825, 98.5534, 97.7767, 98.7183
1761.85, 95.8832, 98.031, 98.4268, 98.3401, 98.7328, 98.5136, 96.6118, 98.5525, 97.7945, 98.7392
1761.79, 95.923, 98.0261, 98.4296, 98.3436, 98.733, 98.5075, 96.6398, 98.5487, 97.8127, 98.7609
1761.73, 95.9665, 98.0234, 98.4375, 98.3469, 98.7311, 98.5037, 96.6662, 98.5422, 97.831, 98.7824
1761.67, 96.0131, 98.0232, 98.4491, 98.3505, 98.7267, 98.5011, 96.6904, 98.534, 97.8485, 98.8025
1761.61, 96.0616, 98.0254, 98.4626, 98.355, 98.7191, 98.4988, 96.7121, 98.5251, 97.8644, 98.8206
1761.55, 96.1105, 98.0294, 98.4766, 98.3615, 98.708, 98.4958, 96.7311, 98.5166, 97.8775, 98.8361
1761.49, 96.1576, 98.0345, 98.4898, 98.3707, 98.6932, 98.4918, 96.7476, 98.5097, 97.8872, 98.849
1761.43, 96.2012, 98.0404, 98.5012, 98.3831, 98.6749, 98.4874, 96.7618, 98.5053, 97.893, 98.8591
1761.37, 96.2402, 98.047, 98.5098, 98.3984, 98.6541, 98.4833, 96.7741, 98.5037, 97.8956, 98.8663
1761.31, 96.2739, 98.0545, 98.515, 98.4158, 98.6317, 98.4813, 96.785, 98.5046, 97.8959, 98.8705
1761.25, 96.3023, 98.0634, 98.5165, 98.4333, 98.6093, 98.4826, 96.7948, 98.5068, 97.8959, 98.8716
1761.19, 96.3263, 98.0737, 98.514, 98.4491, 98.5886, 98.4886, 96.8039, 98.5093, 97.8976, 98.8696
1761.13, 96.3469, 98.0854, 98.5083, 98.4611, 98.5711, 98.4998, 96.8127, 98.5104, 97.9034, 98.8649
1761.07, 96.3654, 98.0975, 98.5005, 98.4681, 98.5581, 98.516, 96.8218, 98.5094, 97.915, 98.8583
1761.01, 96.3833, 98.1092, 98.4925, 98.4697, 98.5504, 98.5363, 96.832, 98.5059, 97.9336, 98.8514
1760.95, 96.4021, 98.1197, 98.4857, 98.4661, 98.548, 98.5591, 96.8443, 98.5003, 97.9597, 98.8455
1760.89, 96.423, 98.1289, 98.4816, 98.4585, 98.5501, 98.5827, 96.8595, 98.4939, 97.9928, 98.8425
1760.83, 96.4473, 98.1378, 98.4803, 98.4482, 98.5555, 98.6052, 96.8784, 98.4882, 98.0316, 98.8433
1760.76, 96.4757, 98.148, 98.4812, 98.4362, 98.5628, 98.625, 96.901, 98.4851, 98.0741, 98.8488
1760.7, 96.5087, 98.1611, 98.4831, 98.4237, 98.5706, 98.6407, 96.927, 98.4861, 98.1178, 98.8585
1760.64, 96.5464, 98.1781, 98.484, 98.4113, 98.578, 98.6516, 96.9553, 98.4925, 98.16, 98.8716
1760.58, 96.5884, 98.1988, 98.4826, 98.4, 98.5847, 98.6573, 96.9846, 98.5046, 98.1984, 98.8864
1760.52, 96.6341, 98.2213, 98.4777, 98.3909, 98.5909, 98.6578, 97.0137, 98.5219, 98.2312, 98.9009
1760.46, 96.6826, 98.2427, 98.4694, 98.3851, 98.5968, 98.6536, 97.0417, 98.5429, 98.2574, 98.913
1760.4, 96.7327, 98.2601, 98.4582, 98.3839, 98.6027, 98.6451, 97.0678, 98.5653, 98.2771, 98.9207
1760.34, 96.7828, 98.2714, 98.4456, 98.388, 98.6083, 98.633, 97.0919, 98.5863, 98.2909, 98.9226
1760.28, 96.8308, 98.2757, 98.4331, 98.3975, 98.6134, 98.6179, 97.1137, 98.6035, 98.2999, 98.9182
1760.22, 96.8747, 98.2743, 98.4224, 98.4112, 98.6173, 98.6004, 97.1328, 98.6151, 98.3051, 98.908
1760.16, 96.9121, 98.2694, 98.4149, 98.4276, 98.62, 98.5812, 97.1488, 98.6204, 98.3073, 98.8932
1760.1, 96.9413, 98.2638, 98.4118, 98.4444, 98.6218, 98.5612, 97.1618, 98.6204, 98.307, 98.876
1760.04, 96.9611, 98.2595, 98.4137, 98.4596, 98.6235, 98.542, 97.1722, 98.6166, 98.3046, 98.8589
1759.98, 96.9719, 98.2576, 98.4206, 98.4722, 98.6267, 98.525, 97.1813, 98.6115, 98.3003, 98.8443
1759.92, 96.9753, 98.258, 98.432, 98.4818, 98.6324, 98.5123, 97.1916, 98.6067, 98.2951, 98.834
1759.86, 96.9739, 98.2595, 98.4468, 98.4887, 98.6413, 98.5051, 97.2055, 98.6034, 98.29, 98.8291
1759.8, 96.9715, 98.2611, 98.4636, 98.4936, 98.6532, 98.5042, 97.2254, 98.6019, 98.2868, 98.8297
1759.74, 96.9716, 98.2617, 98.4804, 98.4969, 98.667, 98.5092, 97.2523, 98.6013, 98.2867, 98.8354
1759.68, 96.9771, 98.2609, 98.4958, 98.4982, 98.6811, 98.5187, 97.2856, 98.6006, 98.2907, 98.8451
1759.62, 96.9898, 98.2592, 98.5084, 98.4966, 98.6941, 98.5305, 97.3228, 98.5987, 98.2985, 98.8576
1759.56, 97.01, 98.257, 98.5176, 98.4909, 98.705, 98.5423, 97.3604, 98.5951, 98.3091, 98.8719
1759.5, 97.0365, 98.2547, 98.5232, 98.48, 98.7134, 98.5523, 97.3947, 98.5896, 98.3205, 98.8868
1759.44, 97.0676, 98.2529, 98.5254, 98.4636, 98.7198, 98.5594, 97.4227, 98.5826, 98.3307, 98.9013
1759.38, 97.1011, 98.2517, 98.5249, 98.4425, 98.7249, 98.5634, 97.443, 98.5745, 98.3379, 98.9145
1759.32, 97.1352, 98.2516, 98.5223, 98.4181, 98.729, 98.565, 97.4559, 98.5657, 98.3416, 98.9253
1759.26, 97.1686, 98.2532, 98.5185, 98.3928, 98.7321, 98.5652, 97.463, 98.5564, 98.342, 98.933
1759.2, 97.2007, 98.2574, 98.5143, 98.3687, 98.7338, 98.5648, 97.4666, 98.547, 98.3407, 98.9368
1759.14, 97.2313, 98.265, 98.5107, 98.3477, 98.7332, 98.5644, 97.4689, 98.5377, 98.3396, 98.9365
1759.08, 97.2603, 98.2761, 98.5087, 98.331, 98.7297, 98.5644, 97.4718, 98.529, 98.341, 98.9321
1759.02, 97.2876, 98.2903, 98.5092, 98.319, 98.7231, 98.5647, 97.4764, 98.5213, 98.3467, 98.924
1758.96, 97.3131, 98.3061, 98.5128, 98.3119, 98.7137, 98.5653, 97.4837, 98.5149, 98.3581, 98.9132
1758.9, 97.3367, 98.3214, 98.5196, 98.3094, 98.7027, 98.5667, 97.4944, 98.5099, 98.3757, 98.9004
1758.84, 97.358, 98.3342, 98.5293, 98.3113, 98.6912, 98.569, 97.509, 98.5055, 98.3994, 98.8868
1758.78, 97.3769, 98.3432, 98.5406, 98.3171, 98.6801, 98.573, 97.5276, 98.5008, 98.4286, 98.8734
1758.72, 97.3932, 98.348, 98.5525, 98.3263, 98.6703, 98.5788, 97.5499, 98.4946, 98.462, 98.8616
1758.66, 97.4066, 98.3496, 98.5636, 98.3379, 98.6618, 98.5868, 97.5746, 98.486, 98.4982, 98.8523
1758.6, 97.4165, 98.35, 98.5726, 98.3506, 98.6547, 98.5966, 97.5995, 98.4746, 98.5351, 98.8465
1758.53, 97.4224, 98.3513, 98.579, 98.363, 98.6489, 98.6075, 97.622, 98.4613, 98.5707, 98.8445
1758.47, 97.424, 98.3553, 98.5825, 98.3736, 98.6442, 98.6184, 97.6397, 98.4474, 98.6028, 98.8461
1758.41, 97.4213, 98.3629, 98.5835, 98.3814, 98.6409, 98.628, 97.6507, 98.4351, 98.6295, 98.8505
1758.35, 97.4152, 98.3741, 98.5824, 98.3859, 98.639, 98.6345, 97.6546, 98.4264, 98.6494, 98.8561
1758.29, 97.407, 98.3879, 98.5801, 98.3875, 98.6386, 98.6363, 97.652, 98.4231, 98.662, 98.8613
1758.23, 97.3986, 98.4029, 98.5771, 98.3871, 98.6394, 98.632, 97.6445, 98.426, 98.6672, 98.8648
1758.17, 97.3919, 98.4175, 98.5739, 98.386, 98.6408, 98.621, 97.6339, 98.4346, 98.6661, 98.866
1758.11, 97.3885, 98.4302, 98.5707, 98.3855, 98.6421, 98.6039, 97.6221, 98.4475, 98.6599, 98.8652
1758.05, 97.3891, 98.4401, 98.5677, 98.3863, 98.6427, 98.5826, 97.6104, 98.4626, 98.6504, 98.8635
1757.99, 97.3937, 98.4466, 98.565, 98.3891, 98.6422, 98.5601, 97.5998, 98.4773, 98.6393, 98.8628
1757.93, 97.4019, 98.4498, 98.5628, 98.3936, 98.6404, 98.5401, 97.591, 98.4894, 98.6283, 98.8645
1757.87, 97.4128, 98.4499, 98.5611, 98.3995, 98.6377, 98.5265, 97.5846, 98.4972, 98.6188, 98.8697
1757.81, 97.426, 98.4479, 98.5605, 98.4063, 98.6346, 98.522, 97.5813, 98.5002, 98.6115, 98.8786
1757.75, 97.4415, 98.4446, 98.5614, 98.4135, 98.6316, 98.528, 97.5818, 98.4989, 98.607, 98.8901
1757.69, 97.4595, 98.4414, 98.5644, 98.4207, 98.6293, 98.544, 97.5864, 98.4945, 98.6048, 98.9027
1757.63, 97.48, 98.4395, 98.5697, 98.4276, 98.6281, 98.5678, 97.5949, 98.4886, 98.6041, 98.9145
1757.57, 97.5029, 98.4398, 98.5772, 98.4339, 98.6282, 98.5961, 97.6067, 98.4828, 98.6039, 98.9239
1757.51, 97.527, 98.4428, 98.5862, 98.4393, 98.63, 98.6252, 97.6208, 98.4783, 98.6028, 98.9301
1757.45, 97.5506, 98.4483, 98.5955, 98.4435, 98.6335, 98.6518, 97.6364, 98.4756, 98.6001, 98.933
1757.39, 97.5717, 98.4559, 98.6038, 98.446, 98.6388, 98.6733, 97.6529, 98.475, 98.5956, 98.9331
1757.33, 97.5884, 98.4644, 98.6096, 98.4465, 98.6455, 98.6881, 97.6701, 98.4767, 98.5898, 98.9315
1757.27, 97.5994, 98.4726, 98.612, 98.445, 98.6533, 98.6957, 97.6886, 98.4807, 98.584, 98.9293
1757.21, 97.6046, 98.4792, 98.6108, 98.4415, 98.6614, 98.6963, 97.7087, 98.4874, 98.5794, 98.9271
1757.15, 97.6047, 98.4833, 98.6065, 98.4367, 98.6687, 98.6907, 97.7308, 98.497, 98.577, 98.9252
1757.09, 97.6011, 98.4839, 98.6005, 98.4315, 98.6745, 98.6804, 97.7548, 98.5091, 98.5769, 98.9231
1757.03, 97.5953, 98.481, 98.5941, 98.4269, 98.6776, 98.6671, 97.7801, 98.5229, 98.5787, 98.9202
1756.97, 97.5887, 98.4745, 98.5887, 98.424, 98.6778, 98.6524, 97.8056, 98.5366, 98.581, 98.9158
1756.91, 97.5826, 98.4652, 98.585, 98.4238, 98.6746, 98.6379, 97.8301, 98.548, 98.5827, 98.9096
1756.85, 97.5776, 98.4541, 98.5834, 98.4268, 98.6686, 98.6248, 97.8524, 98.5549, 98.583, 98.9018
1756.79, 97.5742, 98.4424, 98.5835, 98.433, 98.6606, 98.6134, 97.8716, 98.5562, 98.5824, 98.8928
1756.73, 97.5727, 98.4314, 98.5846, 98.442, 98.6517, 98.6036, 97.8874, 98.5518, 98.582, 98.8836
1756.67, 97.5733, 98.4221, 98.5862, 98.4526, 98.6432, 98.5949, 97.8998, 98.5433, 98.5838, 98.8746
1756.61, 97.5761, 98.4147, 98.5876, 98.4634, 98.6364, 98.5869, 97.9089, 98.533, 98.5896, 98.8663
1756.55, 97.581, 98.409, 98.5886, 98.4729, 98.6323, 98.5793, 97.9154, 98.5235, 98.6002, 98.8584
1756.49, 97.5879, 98.4043, 98.5892, 98.4796, 98.6315, 98.5725, 97.9196, 98.5166, 98.615, 98.8503
1756.43, 97.5964, 98.3994, 98.5896, 98.4824, 98.634, 98.5668, 97.9221, 98.5131, 98.6321, 98.8417
1756.37, 97.6066, 98.3935, 98.59, 98.481, 98.6393, 98.5624, 97.9231, 98.5121, 98.6489, 98.8324
1756.31, 97.6184, 98.3863, 98.5908, 98.4754, 98.6463, 98.5588, 97.9227, 98.5122, 98.6624, 98.823
1756.24, 97.6322, 98.3778, 98.5925, 98.4666, 98.6538, 98.555, 97.9207, 98.5113, 98.6707, 98.8148
1756.18, 97.6485, 98.369, 98.5953, 98.4556, 98.6607, 98.5495, 97.9169, 98.5079, 98.6728, 98.8095
1756.12, 97.6674, 98.3609, 98.5993, 98.4435, 98.666, 98.5407, 97.9113, 98.5012, 98.6695, 98.8087
1756.06, 97.6885, 98.3549, 98.6043, 98.4312, 98.6689, 98.5282, 97.9042, 98.4917, 98.6626, 98.8129
1756, 97.7108, 98.3514, 98.6092, 98.4195, 98.6693, 98.5127, 97.8962, 98.4804, 98.6544, 98.8217
1755.94, 97.7322, 98.351, 98.6127, 98.4086, 98.6669, 98.4964, 97.8887, 98.4689, 98.6472, 98.8332
1755.88, 97.7502, 98.3532, 98.6133, 98.3989, 98.6619, 98.4827, 97.8833, 98.4587, 98.6423, 98.8446
1755.82, 97.7624, 98.3576, 98.61, 98.3908, 98.6543, 98.4752, 97.8815, 98.4509, 98.6403, 98.8529
1755.76, 97.7668, 98.3633, 98.6026, 98.3849, 98.6447, 98.4764, 97.8842, 98.4463, 98.6409, 98.8554
1755.7, 97.7626, 98.3697, 98.5922, 98.382, 98.6338, 98.4878, 97.8915, 98.4451, 98.6432, 98.8507
1755.64, 97.7501, 98.3764, 98.5813, 98.3827, 98.6228, 98.5087, 97.9027, 98.4475, 98.6464, 98.8387
1755.58, 97.7311, 98.3828, 98.5725, 98.3871, 98.6129, 98.5368, 97.9163, 98.453, 98.6494, 98.8209
1755.52, 97.7082, 98.3885, 98.5687, 98.395, 98.6059, 98.5687, 97.9305, 98.4611, 98.6518, 98.7998
1755.46, 97.6844, 98.3928, 98.5714, 98.4049, 98.603, 98.6007, 97.9436, 98.4712, 98.6531, 98.7786
1755.4, 97.6624, 98.3951, 98.5801, 98.415, 98.6046, 98.6297, 97.9542, 98.4822, 98.6531, 98.7603
1755.34, 97.6447, 98.3946, 98.5927, 98.4231, 98.6103, 98.6534, 97.9619, 98.4931, 98.6517, 98.7473
1755.28, 97.6327, 98.3909, 98.6058, 98.4278, 98.6185, 98.6706, 97.9663, 98.5028, 98.6489, 98.7412
1755.22, 97.627, 98.3837, 98.6155, 98.4281, 98.6269, 98.6811, 97.9675, 98.5106, 98.6449, 98.7425
1755.16, 97.6272, 98.3736, 98.6189, 98.4246, 98.633, 98.6855, 97.9657, 98.5157, 98.64, 98.7507
1755.1, 97.6324, 98.3615, 98.6145, 98.4186, 98.635, 98.685, 97.9608, 98.5181, 98.635, 98.7644
1755.04, 97.6413, 98.3489, 98.6031, 98.4124, 98.6322, 98.6808, 97.953, 98.5177, 98.6305, 98.7815
1754.98, 97.6527, 98.3372, 98.5873, 98.408, 98.6251, 98.6744, 97.9424, 98.5148, 98.6271, 98.7996
1754.92, 97.6655, 98.328, 98.5706, 98.4071, 98.6156, 98.667, 97.9297, 98.5096, 98.6254, 98.8162
1754.86, 97.6793, 98.3221, 98.5568, 98.4104, 98.6062, 98.6596, 97.9159, 98.5026, 98.6254, 98.8292
1754.8, 97.694, 98.32, 98.5485, 98.4173, 98.5993, 98.6524, 97.9027, 98.4941, 98.6267, 98.8372
1754.74, 97.7098, 98.3214, 98.5473, 98.4265, 98.5966, 98.6453, 97.8919, 98.4844, 98.6288, 98.8397
1754.68, 97.727, 98.3256, 98.5528, 98.4361, 98.5982, 98.6375, 97.8853, 98.4738, 98.6312, 98.8373
1754.62, 97.7455, 98.3312, 98.5635, 98.444, 98.6034, 98.628, 97.8841, 98.4624, 98.6336, 98.8311
1754.56, 97.765, 98.3369, 98.577, 98.4487, 98.6104, 98.6157, 97.889, 98.4505, 98.6357, 98.8232
1754.5, 97.7846, 98.3412, 98.5907, 98.4492, 98.6172, 98.6002, 97.8997, 98.4385, 98.6376, 98.8156
1754.44, 97.8033, 98.343, 98.6023, 98.4455, 98.622, 98.5816, 97.9149, 98.4269, 98.6397, 98.8103
1754.38, 97.82, 98.3419, 98.6101, 98.4382, 98.624, 98.5613, 97.933, 98.4164, 98.6419, 98.8089
1754.32, 97.8337, 98.3379, 98.6133, 98.4286, 98.6233, 98.5413, 97.9521, 98.4079, 98.6441, 98.812
1754.26, 97.8442, 98.3313, 98.6118, 98.4181, 98.6207, 98.5241, 97.9704, 98.402, 98.6459, 98.8198
1754.2, 97.8512, 98.3229, 98.6061, 98.4082, 98.6173, 98.5122, 97.9866, 98.3992, 98.6464, 98.8313
1754.14, 97.8554, 98.313, 98.597, 98.4003, 98.614, 98.5073, 97.9999, 98.3993, 98.6452, 98.8448
1754.08, 97.8572, 98.3019, 98.5854, 98.3951, 98.6114, 98.5101, 98.01, 98.4015, 98.6418, 98.8585
1754.01, 97.8573, 98.2895, 98.5721, 98.3933, 98.6095, 98.5198, 98.0172, 98.4048, 98.6363, 98.8701
1753.95, 97.8562, 98.2756, 98.5577, 98.3948, 98.6078, 98.5343, 98.0215, 98.4077, 98.6293, 98.8778
1753.89, 97.8544, 98.2602, 98.5425, 98.3992, 98.6055, 98.5504, 98.023, 98.4093, 98.622, 98.8808
1753.83, 97.8523, 98.2437, 98.5269, 98.4059, 98.6019, 98.5646, 98.0219, 98.4093, 98.6155, 98.8788
1753.77, 97.8503, 98.227, 98.5114, 98.4141, 98.5965, 98.5734, 98.0181, 98.4082, 98.6108, 98.8729
1753.71, 97.8485, 98.2115, 98.4967, 98.4229, 98.5891, 98.5746, 98.0118, 98.4071, 98.6085, 98.8644
1753.65, 97.8476, 98.1992, 98.4838, 98.4314, 98.5798, 98.5674, 98.0037, 98.4076, 98.6087, 98.855
1753.59, 97.8479, 98.1917, 98.4738, 98.4386, 98.5689, 98.5528, 97.995, 98.4106, 98.6109, 98.8459
1753.53, 97.8499, 98.1901, 98.4674, 98.4436, 98.5571, 98.5332, 97.9873, 98.4166, 98.6147, 98.8379
1753.47, 97.854, 98.1948, 98.4651, 98.4456, 98.5451, 98.512, 97.9822, 98.4252, 98.6193, 98.8308
1753.41, 97.8604, 98.2053, 98.4663, 98.4443, 98.5336, 98.493, 97.9811, 98.4353, 98.6244, 98.8245
1753.35, 97.869, 98.2205, 98.4704, 98.4398, 98.5236, 98.4791, 97.9846, 98.4456, 98.6298, 98.8183
1753.29, 97.8794, 98.239, 98.476, 98.4325, 98.5158, 98.4723, 97.992, 98.4548, 98.6354, 98.8122
1753.23, 97.8909, 98.2594, 98.4822, 98.4238, 98.5107, 98.4728, 98.0021, 98.4624, 98.641, 98.8064
1753.17, 97.9024, 98.2804, 98.4884, 98.4149, 98.5086, 98.4794, 98.0128, 98.4685, 98.646, 98.8016
1753.11, 97.9127, 98.3011, 98.4945, 98.4073, 98.5091, 98.4899, 98.0224, 98.4734, 98.6496, 98.7984
1753.05, 97.9208, 98.3209, 98.501, 98.4023, 98.5117, 98.5015, 98.0296, 98.4779, 98.6507, 98.7973
1752.99, 97.926, 98.339, 98.5085, 98.4003, 98.5155, 98.5114, 98.034, 98.4821, 98.6485, 98.7978
1752.93, 97.9281, 98.355, 98.5173, 98.4013, 98.5198, 98.5178, 98.0364, 98.4862, 98.6427, 98.7991
1752.87, 97.9272, 98.368, 98.5272, 98.4044, 98.5242, 98.5199, 98.0384, 98.4897, 98.6338, 98.7999
1752.81, 97.9239, 98.3774, 98.5377, 98.4084, 98.5287, 98.5182, 98.0415, 98.4918, 98.6229, 98.7987
1752.75, 97.919, 98.3829, 98.5477, 98.4119, 98.5337, 98.5141, 98.0472, 98.492, 98.6118, 98.795
1752.69, 97.9136, 98.3841, 98.5567, 98.4138, 98.54, 98.5098, 98.0564, 98.49, 98.6022, 98.7886
1752.63, 97.9083, 98.3812, 98.5641, 98.4132, 98.5482, 98.5072, 98.0687, 98.4861, 98.5954, 98.7806
1752.57, 97.904, 98.3743, 98.5699, 98.4097, 98.559, 98.5079, 98.083, 98.4812, 98.5919, 98.7725
1752.51, 97.9014, 98.3639, 98.5747, 98.4036, 98.5723, 98.5122, 98.0976, 98.4763, 98.5912, 98.7661
1752.45, 97.9009, 98.3506, 98.5786, 98.3951, 98.5879, 98.5196, 98.1104, 98.4727, 98.5924, 98.7629
1752.39, 97.9032, 98.3347, 98.5816, 98.3848, 98.6049, 98.5286, 98.1198, 98.471, 98.5941, 98.7636
1752.33, 97.9084, 98.3171, 98.5832, 98.3731, 98.6221, 98.5374, 98.1245, 98.4716, 98.5954, 98.768
1752.27, 97.9165, 98.2985, 98.5825, 98.3607, 98.6383, 98.5442, 98.1245, 98.4737, 98.5958, 98.7752
1752.21, 97.9269, 98.2797, 98.5786, 98.3478, 98.6521, 98.5479, 98.1204, 98.4762, 98.5954, 98.7841
1752.15, 97.9386, 98.2615, 98.5713, 98.335, 98.6623, 98.5482, 98.1135, 98.477, 98.5948, 98.7934
1752.09, 97.9502, 98.2449, 98.5608, 98.3228, 98.668, 98.5454, 98.1057, 98.4743, 98.5945, 98.8018
1752.03, 97.9604, 98.2304, 98.5481, 98.3114, 98.6686, 98.5401, 98.0987, 98.4669, 98.5952, 98.8087
1751.97, 97.9681, 98.2184, 98.5346, 98.3015, 98.6639, 98.5332, 98.0938, 98.4545, 98.5968, 98.8137
1751.91, 97.973, 98.2092, 98.5213, 98.2933, 98.6542, 98.5251, 98.0915, 98.438, 98.5988, 98.8167
1751.85, 97.9751, 98.2028, 98.5089, 98.2869, 98.6404, 98.5161, 98.0917, 98.4193, 98.6003, 98.8175
1751.79, 97.9755, 98.1994, 98.4973, 98.2822, 98.6234, 98.5064, 98.0937, 98.401, 98.6, 98.8163
1751.72, 97.9752, 98.1993, 98.4862, 98.2787, 98.6045, 98.4964, 98.0965, 98.3854, 98.597, 98.8133
1751.66, 97.9752, 98.2028, 98.475, 98.2762, 98.585, 98.4869, 98.0992, 98.3741, 98.5904, 98.8086
1751.6, 97.9764, 98.2101, 98.4636, 98.2741, 98.5659, 98.4791, 98.1008, 98.3671, 98.58, 98.803
1751.54, 97.9791, 98.2212, 98.4524, 98.2722, 98.5485, 98.4745, 98.1007, 98.3634, 98.5662, 98.7975
1751.48, 97.9828, 98.2358, 98.4425, 98.2703, 98.5336, 98.4741, 98.0984, 98.3612, 98.5498, 98.7929
1751.42, 97.9869, 98.2529, 98.4351, 98.2685, 98.5219, 98.4781, 98.0936, 98.3585, 98.5324, 98.7903
1751.36, 97.9908, 98.2715, 98.4311, 98.2673, 98.5139, 98.4859, 98.0861, 98.3538, 98.5156, 98.7898
1751.3, 97.9938, 98.2902, 98.4308, 98.2671, 98.5097, 98.496, 98.0762, 98.3471, 98.501, 98.7914
1751.24, 97.9958, 98.3078, 98.4333, 98.2684, 98.509, 98.5062, 98.0644, 98.339, 98.4898, 98.7941
1751.18, 97.9972, 98.3232, 98.4378, 98.2715, 98.5109, 98.5145, 98.0517, 98.331, 98.4824, 98.7968
1751.12, 97.9987, 98.3358, 98.4426, 98.2766, 98.5145, 98.5196, 98.0396, 98.3244, 98.4786, 98.7981
1751.06, 98.0014, 98.3449, 98.447, 98.2837, 98.5186, 98.5208, 98.0295, 98.3201, 98.4775, 98.7972
1751, 98.006, 98.3502, 98.4503, 98.2926, 98.5223, 98.5182, 98.0225, 98.3178, 98.4784, 98.7936
1750.94, 98.0131, 98.3517, 98.4527, 98.3027, 98.525, 98.5126, 98.0192, 98.3166, 98.4801, 98.7875
1750.88, 98.0225, 98.3494, 98.4543, 98.3133, 98.5264, 98.5048, 98.0195, 98.3152, 98.4823, 98.7796
1750.82, 98.0337, 98.3439, 98.4556, 98.3235, 98.5267, 98.4961, 98.0223, 98.3124, 98.4851, 98.7704
1750.76, 98.0455, 98.3363, 98.4562, 98.3326, 98.5264, 98.487, 98.0264, 98.3076, 98.4891, 98.7606
1750.7, 98.0567, 98.328, 98.4559, 98.3396, 98.5254, 98.4782, 98.0304, 98.3013, 98.4951, 98.7505
1750.64, 98.066, 98.3205, 98.4539, 98.3441, 98.5237, 98.4698, 98.0332, 98.2945, 98.5036, 98.7404
1750.58, 98.0727, 98.3152, 98.4492, 98.3457, 98.5207, 98.4615, 98.0341, 98.2885, 98.5145, 98.7307
1750.52, 98.0765, 98.3129, 98.4416, 98.3446, 98.5158, 98.4528, 98.0331, 98.2847, 98.5269, 98.7217
1750.46, 98.0774, 98.3139, 98.4312, 98.3409, 98.5083, 98.443, 98.0303, 98.284, 98.5393, 98.7145
1750.4, 98.0759, 98.3179, 98.4191, 98.3351, 98.4982, 98.4313, 98.026, 98.2868, 98.5495, 98.7099
1750.34, 98.0722, 98.3241, 98.4068, 98.3273, 98.4864, 98.4172, 98.021, 98.293, 98.5556, 98.7088
1750.28, 98.0665, 98.3317, 98.3965, 98.3175, 98.474, 98.4009, 98.016, 98.302, 98.5565, 98.7115
1750.22, 98.0587, 98.3398, 98.3904, 98.3057, 98.463, 98.3832, 98.012, 98.3129, 98.5518, 98.7178
1750.16, 98.0483, 98.3483, 98.3902, 98.292, 98.4555, 98.3658, 98.0103, 98.3245, 98.5422, 98.7265
1750.1, 98.0355, 98.3568, 98.3967, 98.2769, 98.4531, 98.3507, 98.012, 98.3355, 98.5294, 98.7363
1750.04, 98.0203, 98.3651, 98.4095, 98.2617, 98.4566, 98.34, 98.0181, 98.3444, 98.5152, 98.7459
1749.98, 98.0038, 98.3729, 98.4267, 98.2483, 98.4663, 98.3353, 98.0287, 98.3498, 98.5015, 98.7541
